 TYPE	 PROD	ASSET	                  VE
    1	    2	  173	   0.000053333588646
    0	    2	  174	   0.000014039442626
    1	    2	  174	   0.000050792098612
    0	    2	  175	   0.000013571722374
    1	    2	  175	   0.000048528918803
    0	    2	  176	   0.000013233814034
    1	    2	  176	   0.000047321451774
    0	    2	  177	   0.000012819314411
    1	    2	  177	   0.000045532855014
    0	    2	  178	   0.000012282783982
    1	    2	  178	   0.000043027301434
    0	    2	  179	   0.000011825654213
    1	    2	  179	   0.000040871902522
    0	    2	  180	   0.000011394457694
    1	    2	  180	   0.000039023284515
    0	    2	  181	   0.000011028004214
    1	    2	  181	   0.000037682289633
    0	    2	  182	   0.000010605954335
    1	    2	  182	   0.000035947365379
    0	    2	  183	   0.000010135831709
    1	    2	  183	   0.000033930405164
    0	    2	  184	   0.000009716281993
    1	    2	  184	   0.000032155221462
    0	    2	  185	   0.000009318550142
    1	    2	  185	   0.000030648025793
    0	    2	  186	   0.000008952478282
    1	    2	  186	   0.000029284390726
    0	    2	  187	   0.000008534706996
    1	    2	  187	   0.000027711036134
    0	    2	  188	   0.000008142653710
    1	    2	  188	   0.000026124748519
    0	    2	  189	   0.000007732288481
    1	    2	  189	   0.000024715094090
    0	    2	  190	   0.000007374211855
    1	    2	  190	   0.000023453877056
    0	    2	  191	   0.000006930078552
    1	    2	  191	   0.000022199332817
    0	    2	  192	   0.000006567407370
    1	    2	  192	   0.000020899440552
    0	    2	  193	   0.000006009810717
    1	    2	  193	   0.000019672797207
    0	    2	  194	   0.000005682707478
    1	    2	  194	   0.000018569965879
    0	    2	  195	   0.000004875337766
    1	    2	  195	   0.000017499189076
    0	    2	  196	   0.000004585046888
    1	    2	  196	   0.000016534484091
    0	    2	  197	   0.000003165381492
    1	    2	  197	   0.000015570645978
    0	    2	  198	   0.000002981685270
    1	    2	  198	   0.000014624984427
    0	    2	  199	   0.000000156443943
    1	    2	  199	   0.000013625002619
    0	    2	  200	   0.000000143298170
    1	    2	  200	   0.000012893677976
    0	    2	  201	   0.000000131409304
    1	    2	  201	   0.000012079956304
    0	    2	  202	   0.000000120751905
    1	    2	  202	   0.000011000362877
    0	    2	  203	   0.000000110720434
    1	    2	  203	   0.000010166998927
    0	    2	  204	   0.000000100926686
    1	    2	  204	   0.000009592530140
    0	    2	  205	   0.000000092105774
    1	    2	  205	   0.000009206685804
    0	    2	  206	   0.000000084099130
    1	    2	  206	   0.000008385435433
    0	    2	  207	   0.000000076686163
    1	    2	  207	   0.000007736501106
    0	    2	  208	   0.000000069625509
    1	    2	  208	   0.000007242799423
    0	    2	  209	   0.000000063265752
    1	    2	  209	   0.000006822476186
    0	    2	  210	   0.000000057498442
    1	    2	  210	   0.000006209328903
    0	    2	  211	   0.000000052103701
    1	    2	  211	   0.000005719187566
    0	    2	  212	   0.000000047058182
    1	    2	  212	   0.000005343172826
    0	    2	  213	   0.000000042501823
    1	    2	  213	   0.000004960703454
    0	    2	  214	   0.000000038339372
    1	    2	  214	   0.000004524541596
    0	    2	  215	   0.000000034481419
    1	    2	  215	   0.000004171533658
    0	    2	  216	   0.000000030953396
    1	    2	  216	   0.000003865454013
    0	    2	  217	   0.000000027766957
    1	    2	  217	   0.000003544304991
    0	    2	  218	   0.000000024854689
    1	    2	  218	   0.000003235720020
    0	    2	  219	   0.000000022193549
    1	    2	  219	   0.000002974215560
    0	    2	  220	   0.000000019790972
    1	    2	  220	   0.000002724883490
    0	    2	  221	   0.000000017618590
    1	    2	  221	   0.000002479928561
    0	    2	  222	   0.000000015645318
    1	    2	  222	   0.000002261181349
    0	    2	  223	   0.000000013868264
    1	    2	  223	   0.000002061505978
    0	    2	  224	   0.000000012269689
    1	    2	  224	   0.000001869482473
    0	    2	  225	   0.000000010829204
    1	    2	  225	   0.000001693957393
    0	    2	  226	   0.000000009535529
    1	    2	  226	   0.000001535279767
    0	    2	  227	   0.000000008374695
    1	    2	  227	   0.000001386547200
    0	    2	  228	   0.000000007344972
    1	    2	  228	   0.000001249707914
    0	    2	  229	   0.000000006411062
    1	    2	  229	   0.000001125876065
    0	    2	  230	   0.000000005620568
    1	    2	  230	   0.000001006764826
    0	    2	  231	   0.000000004921464
    1	    2	  231	   0.000000877036837
    0	    2	  232	   0.000000004294556
    1	    2	  232	   0.000000787432847
    0	    2	  233	   0.000000003742132
    1	    2	  233	   0.000000708080505
    0	    2	  234	   0.000000003255447
    1	    2	  234	   0.000000630268922
    0	    2	  235	   0.000000002822586
    1	    2	  235	   0.000000562529452
    0	    2	  236	   0.000000002443094
    1	    2	  236	   0.000000502256621
    0	    2	  237	   0.000000002110514
    1	    2	  237	   0.000000444722441
    0	    2	  238	   0.000000001817197
    1	    2	  238	   0.000000394542843
    0	    2	  239	   0.000000001561917
    1	    2	  239	   0.000000349576707
    0	    2	  240	   0.000000001338979
    1	    2	  240	   0.000000307838145
    0	    2	  241	   0.000000001144684
    1	    2	  241	   0.000000271331273
    0	    2	  242	   0.000000000976146
    1	    2	  242	   0.000000238495266
    0	    2	  243	   0.000000000830506
    1	    2	  243	   0.000000208786536
    0	    2	  244	   0.000000000704068
    1	    2	  244	   0.000000182679567
    0	    2	  245	   0.000000000596049
    1	    2	  245	   0.000000159304525
    0	    2	  246	   0.000000000502505
    1	    2	  246	   0.000000138520621
    0	    2	  247	   0.000000000423140
    1	    2	  247	   0.000000120220622
    0	    2	  248	   0.000000000355483
    1	    2	  248	   0.000000103581620
    0	    2	  249	   0.000000000297501
    1	    2	  249	   0.000000089371338
    0	    2	  250	   0.000000000248513
    1	    2	  250	   0.000000076805719
    0	    2	  251	   0.000000000206635
    1	    2	  251	   0.000000065841414
    0	    2	  252	   0.000000000171222
    1	    2	  252	   0.000000056492742
    0	    2	  253	   0.000000000141381
    1	    2	  253	   0.000000048196960
    0	    2	  254	   0.000000000116276
    1	    2	  254	   0.000000041048678
    0	    2	  255	   0.000000000095310
    1	    2	  255	   0.000000034826101
    0	    2	  256	   0.000000000077742
    1	    2	  256	   0.000000029456814
    0	    2	  257	   0.000000000063223
    1	    2	  257	   0.000000024828862
    0	    2	  258	   0.000000000051078
    1	    2	  258	   0.000000020852105
    0	    2	  259	   0.000000000041214
    1	    2	  259	   0.000000017452292
    0	    2	  260	   0.000000000032930
    1	    2	  260	   0.000000014541738
    0	    2	  261	   0.000000000026567
    1	    2	  261	   0.000000011954801
    0	    2	  262	   0.000000000021196
    1	    2	  262	   0.000000009672923
    0	    2	  263	   0.000000000017110
    1	    2	  263	   0.000000007942230
    0	    2	  264	   0.000000000013560
    1	    2	  264	   0.000000006462167
    0	    2	  265	   0.000000000010841
    1	    2	  265	   0.000000005399686
    0	    2	  266	   0.000000000008534
    1	    2	  266	   0.000000004369710
    0	    2	  267	   0.000000000006753
    1	    2	  267	   0.000000003612940
    0	    2	  268	   0.000000000005278
    1	    2	  268	   0.000000002909609
    0	    2	  269	   0.000000000004131
    1	    2	  269	   0.000000002377996
    0	    2	  270	   0.000000000003202
    1	    2	  270	   0.000000001905332
    0	    2	  271	   0.000000000002479
    1	    2	  271	   0.000000001538732
    0	    2	  272	   0.000000000001904
    1	    2	  272	   0.000000001225279
    0	    2	  273	   0.000000000001457
    1	    2	  273	   0.000000000977887
    0	    2	  274	   0.000000000001108
    1	    2	  274	   0.000000000772684
    0	    2	  275	   0.000000000000838
    1	    2	  275	   0.000000000609529
    0	    2	  276	   0.000000000000630
    1	    2	  276	   0.000000000477166
    0	    2	  277	   0.000000000000470
    1	    2	  277	   0.000000000372042
    0	    2	  278	   0.000000000000349
    1	    2	  278	   0.000000000288149
    0	    2	  279	   0.000000000000257
    1	    2	  279	   0.000000000221968
    0	    2	  280	   0.000000000000188
    1	    2	  280	   0.000000000169876
    0	    2	  281	   0.000000000000137
    1	    2	  281	   0.000000000129187
    0	    2	  282	   0.000000000000098
    1	    2	  282	   0.000000000097574
    0	    2	  283	   0.000000000000070
    1	    2	  283	   0.000000000073180
    0	    2	  284	   0.000000000000050
    1	    2	  284	   0.000000000054477
    0	    2	  285	   0.000000000000035
    1	    2	  285	   0.000000000040241
    0	    2	  286	   0.000000000000024
    1	    2	  286	   0.000000000029482
    0	    2	  287	   0.000000000000017
    1	    2	  287	   0.000000000021408
    0	    2	  288	   0.000000000000011
    1	    2	  288	   0.000000000015399
    0	    2	  289	   0.000000000000008
    1	    2	  289	   0.000000000010967
    0	    2	  290	   0.000000000000005
    1	    2	  290	   0.000000000007729
    0	    2	  291	   0.000000000000003
    1	    2	  291	   0.000000000005388
    0	    2	  292	   0.000000000000002
    1	    2	  292	   0.000000000003712
    0	    2	  293	   0.000000000000001
    1	    2	  293	   0.000000000002527
    0	    2	  294	   0.000000000000001
    1	    2	  294	   0.000000000001700
    0	    2	  295	   0.000000000000001
    1	    2	  295	   0.000000000001082
    0	    2	  296	   0.000000000000000
    1	    2	  296	   0.000000000000689
    0	    2	  297	   0.000000000000000
    1	    2	  297	   0.000000000000466
    0	    2	  298	   0.000000000000000
    1	    2	  298	   0.000000000000322
    0	    2	  299	   0.000000000000000
    1	    2	  299	   0.000000000000389
