 TYPE	 PROD	               ASSET	             ValueVE	            ValueVEc	              SaveVE	             endoKVE	          SearchWWVE
    1	    0	   5.554117486017097	 -17.265899558183584	 -17.265899558183584	   4.492267973024441	   6.596477481430658	   0.302004114363294
    1	    0	   5.743504469444626	 -17.169321286446056	 -17.169321286446056	   4.679702998212811	   6.820503719403286	   0.300629916033609
    1	    0	   5.938363956160092	 -17.071862530129607	 -17.071862530129607	   4.850872526273704	   7.050977351227562	   0.299385696117591
    1	    0	   6.138854078954332	 -16.973629905011375	 -16.973629905011375	   5.046708801965941	   7.288084186817706	   0.297964970533208
    1	    0	   6.345137540004107	 -16.874581467935531	 -16.874581467935531	   5.247273776192081	   7.532015390845119	   0.296494783357785
    1	    0	   6.557381742908535	 -16.774786322751815	 -16.774786322751815	   5.453328110671083	   7.782967637345440	   0.294987968291924
    1	    0	   6.775758928540808	 -16.674284526881102	 -16.674284526881102	   5.664849903670865	   8.041143268525694	   0.293444642344784
    1	    0	   7.000446314825505	 -16.573142077703146	 -16.573142077703146	   5.881581871767547	   8.306750458282945	   0.291873947062381
    1	    0	   7.231626240554826	 -16.471433404256207	 -16.471433404256207	   6.103829302335159	   8.580003380408957	   0.290286625129329
    1	    0	   7.469486313360592	 -16.369209867054344	 -16.369209867054344	   6.332077075343862	   8.861122381644254	   0.288675898537433
    1	    0	   7.714219561961972	 -16.266523685796226	 -16.266523685796226	   6.557382717105960	   9.150334159721567	   0.287110126993974
    1	    0	   7.966024592812593	 -16.163500771093599	 -16.163500771093599	   6.775762933267686	   9.447871946542845	   0.285606426217498
    1	    0	   8.225105751274045	 -16.060144190279011	 -16.060144190279011	   7.021240594459650	   9.753975696637980	   0.283939064108673
    1	    0	   8.491673287446705	 -15.956430120157291	 -15.956430120157291	   7.274363482558569	  10.068892281057906	   0.282250057407141
    1	    0	   8.765943526792318	 -15.852392226309940	 -15.852392226309940	   7.534436877731469	  10.392875686858813	   0.280546475619172
    1	    0	   9.048139045686920	 -15.748071494500136	 -15.748071494500136	   7.801421723898357	  10.726187222339071	   0.278835966706191
    1	    0	   9.338488852046499	 -15.643510496834860	 -15.643510496834860	   8.075922021684089	  11.069095728194839	   0.277125778612422
    1	    0	   9.637228571171983	 -15.538732620726519	 -15.538732620726519	   8.358191436138997	  11.421877794765235	   0.275408462589439
    1	    0	   9.944600636964415	 -15.433765934610822	 -15.433765934610822	   8.648242451506302	  11.784817985542945	   0.273680094078174
    1	    0	  10.260854488665400	 -15.328657159367745	 -15.328657159367745	   8.945929190369792	  12.158209067130946	   0.271940659031250
    1	    0	  10.586246773282603	 -15.223443114622830	 -15.223443114622830	   9.252021802506047	  12.542352245831635	   0.270188134548512
    1	    0	  10.921041553864477	 -15.118152307033224	 -15.118152307033224	   9.566601306026531	  12.937557411059643	   0.268423771482363
    1	    0	  11.265510523793269	 -15.012810285144671	 -15.012810285144671	   9.890051734801839	  13.344143385775324	   0.266648125964978
    1	    0	  11.619933227270224	 -14.907445422806802	 -14.907445422806802	  10.222491921148313	  13.762438184141587	   0.264864530657801
    1	    0	  11.984597286171908	 -14.802075589348778	 -14.802075589348778	  10.564451073360777	  14.192779276612542	   0.263074602369298
    1	    0	  12.359798633461725	 -14.697483281158787	 -14.697483281158787	  10.913114335181502	  14.228607654615834	   0.261296418920753
    1	    0	  12.745841753346063	 -14.592917161491922	 -14.592917161491922	  11.265507236595973	  14.228607654615834	   0.259549452268096
    1	    0	  13.143039928369985	 -14.488349007692598	 -14.488349007692598	  11.619932101712729	  14.228607654615834	   0.257842155886959
    1	    0	  13.551715493652951	 -14.383800363406287	 -14.383800363406287	  11.984595851391834	  14.228607654615834	   0.256132676603128
    1	    0	  13.972200098470935	 -14.279387398181685	 -14.279387398181685	  12.359799931805318	  14.228607654615834	   0.254531624763371
    1	    0	  14.404834975397117	 -14.175032322031633	 -14.175032322031633	  12.750799746866189	  14.228607654615834	   0.252910744749032
    1	    0	  14.849971217219700	 -14.070737812126273	 -14.070737812126273	  13.162896788072652	  14.228607654615834	   0.251244264162008
    1	    0	  15.307970061861486	 -13.966516949400603	 -13.966516949400603	  13.586573607898160	  14.228607654615834	   0.249575389711993
    1	    0	  15.779203185532456	 -13.862403670851645	 -13.862403670851645	  14.022868717052935	  14.228607654615834	   0.247913248879880
    1	    0	  16.264053004353240	 -13.758405160558418	 -13.758405160558418	  14.471916775120970	  14.228607654615834	   0.246244240380940
    1	    0	  16.762912984694282	 -13.654537549719013	 -13.654537549719013	  14.934085670878455	  14.228607654615834	   0.244567099123629
    1	    0	  17.276187962482517	 -13.550816765740937	 -13.550816765740937	  15.409704083058502	  14.228607654615834	   0.242882988643441
    1	    0	  17.804294471734682	 -13.447259583839788	 -13.447259583839788	  15.899266948063964	  14.228607654615834	   0.241193517222714
    1	    0	  18.347661082583901	 -13.343879683781775	 -13.343879683781775	  16.403128409516007	  14.228607654615834	   0.239497540527669
    1	    0	  18.906728749073878	 -13.240692139759226	 -13.240692139759226	  16.921692954573231	  14.228607654615834	   0.237795471610608
    1	    0	  19.481951167002819	 -13.137711579400708	 -13.137711579400708	  17.455406274446773	  14.228607654615834	   0.236087649673478
    1	    0	  20.073795142107674	 -13.034952114923430	 -13.034952114923430	  18.004724974063897	  14.228607654615834	   0.234374151213343
    1	    0	  20.682740968887291	 -12.932427543505625	 -12.932427543505625	  18.570067309817578	  14.228607654615834	   0.232655021305530
    1	    0	  21.309282820372090	 -12.830151719615577	 -12.830151719615577	  19.151919504349046	  14.228607654615834	   0.230930520022339
    1	    0	  21.953929149156366	 -12.728138097159782	 -12.728138097159782	  19.750745085318613	  14.228607654615834	   0.229200980362086
    1	    0	  22.617203100018923	 -12.626399900648257	 -12.626399900648257	  20.367049648284318	  14.228607654615834	   0.227466774753698
    1	    0	  23.299642934466547	 -12.524950172876508	 -12.524950172876508	  21.001319902488703	  14.228607654615834	   0.225728497817746
    1	    0	  24.001802467545247	 -12.423801537826746	 -12.423801537826746	  21.654109154084335	  14.228607654615834	   0.223986491773611
    1	    0	  24.724251517273323	 -12.322966232870574	 -12.322966232870574	  22.325931670861625	  14.228607654615834	   0.222241176895889
    1	    0	  25.467576367061440	 -12.222456074325919	 -12.222456074325919	  23.017366435825434	  14.228607654615834	   0.220492668388148
    1	    0	  26.232380241494525	 -12.122282590627041	 -12.122282590627041	  23.728957268694302	  14.228607654615834	   0.218741236133695
    1	    0	  27.019283795861874	 -12.022456987353504	 -12.022456987353504	  24.461315028082566	  14.228607654615834	   0.216987079194039
    1	    0	  27.828925619832713	 -11.922990032506833	 -11.922990032506833	  25.215039031312145	  14.228607654615834	   0.215230387849074
    1	    0	  28.661962755685852	 -11.823892118445691	 -11.823892118445691	  25.990760431331957	  14.228607654615834	   0.213471272870545
    1	    0	  29.519071231514047	 -11.725173392239579	 -11.725173392239579	  26.789094569223028	  14.228607654615834	   0.211710006212382
    1	    0	  30.400946609835739	 -11.626843701863651	 -11.626843701863651	  27.610716604110433	  14.228607654615834	   0.209946819603625
    1	    0	  31.308304552059560	 -11.528912577930667	 -11.528912577930667	  28.456290018222766	  14.228607654615834	   0.208181918500678
    1	    0	  32.241881399259285	 -11.431389656160372	 -11.431389656160372	  29.326512919380228	  14.228607654615834	   0.206415273002477
    1	    0	  33.202434769730999	 -11.334284078230368	 -11.334284078230368	  30.222088145055274	  14.228607654615834	   0.204647014957407
    1	    0	  34.190744173817144	 -11.237604888669759	 -11.237604888669759	  31.143743054687857	  14.228607654615834	   0.202877285936195
    1	    0	  35.207611646496368	 -11.141360722495897	 -11.141360722495897	  32.092266631447835	  14.228607654615834	   0.201106215587910
    1	    0	  36.253862398252807	 -11.045559857565163	 -11.045559857565163	  33.068419444419945	  14.228607654615834	   0.199334044314825
    1	    0	  37.330345484752499	 -10.950210200538987	 -10.950210200538987	  34.073017828080374	  14.228607654615834	   0.197561002019311
    1	    0	  38.437934495871005	 -10.855319054492098	 -10.855319054492098	  35.106889973269986	  14.228607654615834	   0.195787512726281
    1	    0	  39.577528264630907	 -10.760893485352357	 -10.760893485352357	  36.170902994091179	  14.228607654615834	   0.194013860111129
    1	    0	  40.750051596624701	 -10.666940104019762	 -10.666940104019762	  37.265936736897778	  14.228607654615834	   0.192240384859504
    1	    0	  41.956456020515084	 -10.573465144368853	 -10.573465144368853	  38.392873346180302	  14.228607654615834	   0.190467465947900
    1	    0	  43.197720560221484	 -10.480474595140885	 -10.480474595140885	  39.552684605109292	  14.228607654615834	   0.188695362690873
    1	    0	  44.474852529419636	 -10.387974216332639	 -10.387974216332639	  40.746298217220833	  14.228607654615834	   0.186924568511954
    1	    0	  45.788888348999080	 -10.295945323480391	 -10.295945323480391	  41.956456310903683	  14.228607654615834	   0.185146858344135
    1	    0	  47.140894388141525	 -10.204397786377500	 -10.204397786377500	  43.197727439888276	  14.228607654615834	   0.183342077356874
    1	    0	  48.531967829703191	 -10.113362784735997	 -10.113362784735997	  44.474847994989133	  14.228607654615834	   0.181539267639629
    1	    0	  49.963237560602892	 -10.022840304108735	 -10.022840304108735	  45.788892127990245	  14.228607654615834	   0.179731805521300
    1	    0	  51.435865087938907	  -9.932835260215798	  -9.932835260215798	  47.140893995844849	  14.228607654615834	   0.177920870162465
    1	    0	  52.951045481577594	  -9.843357276294959	  -9.843357276294959	  48.531968788895881	  14.228607654615834	   0.176113793115038
    1	    0	  54.510008343979123	  -9.754409228609783	  -9.754409228609783	  49.963246554058351	  14.228607654615834	   0.174309726744062
    1	    0	  56.114018808047234	  -9.665995026180777	  -9.665995026180777	  51.435865771075875	  14.228607654615834	   0.172509014940775
    1	    0	  57.764378563812329	  -9.578118579667724	  -9.578118579667724	  52.970272482761686	  14.228607654615834	   0.170691391254219
    1	    0	  59.462426914782107	  -9.490779914286069	  -9.490779914286069	  54.554829558884428	  14.228607654615834	   0.168873159742014
    1	    0	  61.209541864815861	  -9.403982321578061	  -9.403982321578061	  56.185447206870023	  14.228607654615834	   0.167060957960859
    1	    0	  63.007141236405005	  -9.317729309848582	  -9.317729309848582	  57.863650982285648	  14.228607654615834	   0.165254843958543
    1	    0	  64.856683821267822	  -9.232022965568587	  -9.232022965568587	  59.590675004468224	  14.228607654615834	   0.163454320281056
    1	    0	  66.759670564190785	  -9.146865892955523	  -9.146865892955523	  61.367944535297866	  14.228607654615834	   0.161659732640492
    1	    0	  68.717645781079014	  -9.062260669472911	  -9.062260669472911	  63.196994908720320	  14.228607654615834	   0.159871327753373
    1	    0	  70.732198412202351	  -8.978209351596879	  -8.978209351596879	  65.079262695606289	  14.228607654615834	   0.158089437703563
    1	    0	  72.804963311656010	  -8.894713974712371	  -8.894713974712371	  67.016298200545407	  14.228607654615834	   0.156314452720973
    1	    0	  74.937622574080706	  -8.811776465274376	  -8.811776465274376	  69.009714171900882	  14.228607654615834	   0.154546621321720
    1	    0	  77.131906899719596	  -8.729398430237518	  -8.729398430237518	  71.061128428548685	  14.228607654615834	   0.152786325694036
    1	    0	  79.389596998920211	  -8.647581333920941	  -8.647581333920941	  73.172221967217155	  14.228607654615834	   0.151033966576374
    1	    0	  81.712525037219976	  -8.566326520106538	  -8.566326520106538	  75.344793886025883	  14.228607654615834	   0.149289798058399
    1	    0	  84.102576122189461	  -8.485634936896954	  -8.485634936896954	  77.580552752666051	  14.228607654615834	   0.147554358721611
    1	    0	  86.561689833238859	  -8.405507395202600	  -8.405507395202600	  79.881342503354659	  14.228607654615834	   0.145828038730227
    1	    0	  89.091861795629356	  -8.325944715633815	  -8.325944715633815	  82.249164183542163	  14.228607654615834	   0.144110877994627
    1	    0	  91.695145299967734	  -8.246681388836809	  -8.246681388836809	  84.736716941206694	  14.228607654615834	   0.141970239197592
    1	    0	  94.373652968496771	  -8.167874730248966	  -8.167874730248966	  87.245154740606708	  14.228607654615834	   0.139714740223664
    1	    0	  97.129558469535269	  -8.089640132302263	  -8.089640132302263	  89.826383034598749	  14.228607654615834	   0.137471016276209
    1	    0	  99.965098281458040	  -8.011978935983398	  -8.011978935983398	  92.482564591833551	  14.228607654615834	   0.135240847589402
    1	    0	 102.882573507647322	  -7.934891827163909	  -7.934891827163909	  95.215789738193152	  14.228607654615834	   0.133025333566242
    1	    0	 105.884351743889738	  -7.858379088527739	  -7.858379088527739	  98.028656307461830	  14.228607654615834	   0.130825541009429
    1	    0	 108.972868999732071	  -7.782440393230269	  -7.782440393230269	 100.922999161558323	  14.228607654615834	   0.128641680895818
    1	    0	 112.150631675357559	  -7.707076737202468	  -7.707076737202468	 103.901313406745004	  14.228607654615834	   0.126474201820944
    1	    0	 115.420218595584998	  -7.632294892707653	  -7.632294892707653	 106.962791938436354	  14.228607654615834	   0.124336217240002
    1	    0	 118.784283102641851	  -7.558101675343333	  -7.558101675343333	 110.115888434153760	  14.228607654615834	   0.122234804624499
    1	    0	 122.245555209410981	  -7.484486699373751	  -7.484486699373751	 113.360333621834712	  14.228607654615834	   0.120156053344419
    1	    0	 125.806843814895657	  -7.411448519813459	  -7.411448519813459	 116.699784502467196	  14.228607654615834	   0.118097553129732
    1	    0	 129.471038983704346	  -7.338983892976482	  -7.338983892976482	 120.136094820224088	  14.228607654615834	   0.116055856439921
    1	    0	 133.241114291401544	  -7.267091932471994	  -7.267091932471994	 123.672290880970849	  14.228607654615834	   0.114030559193122
    1	    0	 137.120129237630067	  -7.195771330976991	  -7.195771330976991	 127.311155360683529	  14.228607654615834	   0.112020907074134
    1	    0	 141.111231728963531	  -7.125021092689780	  -7.125021092689780	 131.055691855956638	  14.228607654615834	   0.110026944495911
    1	    0	 145.217660633501509	  -7.054839963999295	  -7.054839963999295	 134.908910801159379	  14.228607654615834	   0.108048617323654
    1	    0	 149.442748409283439	  -6.985226683883247	  -6.985226683883247	 138.874003838654630	  14.228607654615834	   0.106086193164476
    1	    0	 153.789923808651281	  -6.916179737516968	  -6.916179737516968	 142.954212845221889	  14.228607654615834	   0.104139894841147
    1	    0	 158.262714660759030	  -6.847697475988744	  -6.847697475988744	 147.152943303290499	  14.228607654615834	   0.102210046107326
    1	    0	 162.864750734483721	  -6.779778105138909	  -6.779778105138909	 151.473555032435627	  14.228607654615834	   0.100296963344825
    1	    0	 167.599766684062956	  -6.712419787369018	  -6.712419787369018	 155.919654224590346	  14.228607654615834	   0.098400865636907
    1	    0	 172.471605079850434	  -6.645620624513686	  -6.645620624513686	 160.494784371351471	  14.228607654615834	   0.096522047287499
    1	    0	 177.484219526645859	  -6.579378662424546	  -6.579378662424546	 165.202739063437292	  14.228607654615834	   0.094660726806971
    1	    0	 182.641677872133812	  -6.513691900146546	  -6.513691900146546	 170.047371911625675	  14.228607654615834	   0.092817124061198
    1	    0	 187.948165508031963	  -6.448558300355131	  -6.448558300355131	 175.032557132205284	  14.228607654615834	   0.090991497729783
    1	    0	 193.407988766628506	  -6.383975778105674	  -6.383975778105674	 180.162384754694415	  14.228607654615834	   0.089184063432596
    1	    0	 199.025578415467606	  -6.319942177641480	  -6.319942177641480	 185.441092313160340	  14.228607654615834	   0.087395028204933
    1	    0	 204.805493253013822	  -6.256455271415194	  -6.256455271415194	 190.873044718434841	  14.228607654615834	   0.085624594282562
    1	    0	 210.752423808219334	  -6.193512764946219	  -6.193512764946219	 196.462468593733917	  14.228607654615834	   0.083873035093160
    1	    0	 216.871196146991878	  -6.131112283585443	  -6.131112283585443	 202.214143688252818	  14.228607654615834	   0.082140479251109
    1	    0	 223.166775788653098	  -6.069251372659876	  -6.069251372659876	 208.132703844961327	  14.228607654615834	   0.080427148569008
    1	    0	 229.644271735569305	  -6.007927521657911	  -6.007927521657911	 214.223011986883478	  14.228607654615834	   0.078733238010525
    1	    0	 236.308940619218248	  -5.947138184750294	  -5.947138184750294	 220.489971531862267	  14.228607654615834	   0.077058953521509
    1	    0	 243.166190966063510	  -5.886880774225615	  -5.886880774225615	 226.938761155228946	  14.228607654615834	   0.075404435602285
    1	    0	 250.221587586692891	  -5.827152643707246	  -5.827152643707246	 233.574647847456816	  14.228607654615834	   0.073769833064799
    1	    0	 257.480856091785029	  -5.767951092934772	  -5.767951092934772	 240.402917541101345	  14.228607654615834	   0.072155363472632
    1	    0	 264.949887538570579	  -5.709273396195626	  -5.709273396195626	 247.429265359111469	  14.228607654615834	   0.070561177451550
    1	    0	 272.634743211554110	  -5.651116820800077	  -5.651116820800077	 254.659503192557935	  14.228607654615834	   0.068987381687038
    1	    0	 280.541659541382273	  -5.593478588971966	  -5.593478588971966	 262.099381959134007	  14.228607654615834	   0.067434118744643
    1	    0	 288.677053165845052	  -5.536355833488063	  -5.536355833488063	 269.754922824959976	  14.228607654615834	   0.065901594793884
    1	    0	 297.047526137118098	  -5.479745664651204	  -5.479745664651204	 277.632577096900661	  14.228607654615834	   0.064389978514631
    1	    0	 305.659871279476704	  -5.423645250174189	  -5.423645250174189	 285.738585114854686	  14.228607654615834	   0.062899368525494
    1	    0	 314.521077701820843	  -5.367999284302227	  -5.367999284302227	 294.110682846087911	  14.228607654615834	   0.061326862734938
    1	    0	 323.638336469493936	  -5.312858989553175	  -5.312858989553175	 302.693458414330678	  14.228607654615834	   0.059783641667351
    1	    0	 333.019046439990916	  -5.258221782232920	  -5.258221782232920	 311.525011242460153	  14.228607654615834	   0.058264369379547
    1	    0	 342.670820267293834	  -5.204084736397188	  -5.204084736397188	 320.612471368760225	  14.228607654615834	   0.056769201982049
    1	    0	 352.601490579711538	  -5.150444623299374	  -5.150444623299374	 329.963466269551475	  14.228607654615834	   0.055298211662265
    1	    0	 362.819116336228660	  -5.097298486122596	  -5.097298486122596	 339.585400108840588	  14.228607654615834	   0.053851480665896
    1	    0	 373.331989366531559	  -5.044643432988813	  -5.044643432988813	 349.486035048576241	  14.228607654615834	   0.052429162358426
    1	    0	 384.148641100010821	  -4.992476464085645	  -4.992476464085645	 359.673539185555398	  14.228607654615834	   0.051031275331401
    1	    0	 395.277849489204300	  -4.940794650917091	  -4.940794650917091	 370.156100702161666	  14.228607654615834	   0.049657908493909
    1	    0	 406.728646133302504	  -4.889595073478526	  -4.889595073478526	 380.942224196143400	  14.228607654615834	   0.048309115184029
    1	    0	 418.510323607488203	  -4.838874821585406	  -4.838874821585406	 392.040749603580593	  14.228607654615834	   0.046984915495706
    1	    0	 430.632443004070865	  -4.788630920445240	  -4.788630920445240	 403.460532187679519	  14.228607654615834	   0.045685362694676
    1	    0	 443.104841691520960	  -4.738860314108772	  -4.738860314108772	 415.211137768773426	  14.228607654615834	   0.044410421958751
    1	    0	 455.937641297715857	  -4.689559871756962	  -4.689559871756962	 427.302111416342768	  14.228607654615834	   0.043160085388883
    1	    0	 469.141255923863469	  -4.640726352470669	  -4.640726352470669	 439.743438229215656	  14.228607654615834	   0.041934305223461
    1	    0	 482.726400595775146	  -4.592356461601097	  -4.592356461601097	 452.544998433949388	  14.228607654615834	   0.040733049849721
    1	    0	 496.704099959349207	  -4.544446909187569	  -4.544446909187569	 465.717704898508941	  14.228607654615834	   0.039556204589674
    1	    0	 511.085697227312266	  -4.496994402409638	  -4.496994402409638	 479.271926924573563	  14.228607654615834	   0.038403719480235
    1	    0	 525.882863384490292	  -4.449995646895060	  -4.449995646895060	 493.218743883816956	  14.228607654615834	   0.037275491522378
    1	    0	 541.107606659070711	  -4.403447347212484	  -4.403447347212484	 507.569604919281062	  14.228607654615834	   0.036171400843791
    1	    0	 556.772282267543233	  -4.357346206912752	  -4.357346206912752	 522.336177213146698	  14.228607654615834	   0.035091321964127
    1	    0	 572.889602441236434	  -4.311688929652094	  -4.311688929652094	 537.530463681182255	  14.228607654615834	   0.034035115536336
    1	    0	 589.472646742570191	  -4.266472219269693	  -4.266472219269693	 553.164604538083040	  14.228607654615834	   0.033002641608103
    1	    0	 606.534872679413866	  -4.221692784503764	  -4.221692784503764	 569.251581522652600	  14.228607654615834	   0.031993713428216
    1	    0	 624.090126626151346	  -4.177347346495617	  -4.177347346495617	 585.804879194067098	  14.228607654615834	   0.031008126881963
    1	    0	 642.152655060318466	  -4.133432653788654	  -4.133432653788654	 602.836971009892750	  14.228607654615834	   0.030045749236796
    1	    0	 660.737116123939131	  -4.089945451565286	  -4.089945451565286	 620.362312003885449	  14.228607654615834	   0.029106338024005
    1	    0	 679.858591518928051	  -4.046882493389389	  -4.046882493389389	 638.395236074351601	  14.228607654615834	   0.028189671168127
    1	    0	 699.532598746229382	  -4.004240522642140	  -4.004240522642140	 656.950156320689075	  14.228607654615834	   0.027295532302877
    1	    0	 719.775103698611815	  -3.962016277618392	  -3.962016277618392	 676.042133705178344	  14.228607654615834	   0.026423678272275
    1	    0	 740.602533617341351	  -3.920206490197624	  -3.920206490197624	 695.687347081136522	  14.228607654615834	   0.025573824682798
    1	    0	 762.031790423256780	  -3.878807872799690	  -3.878807872799690	 715.901090947269836	  14.228607654615834	   0.024745737252001
    1	    0	 784.080264433047546	  -3.837817139287784	  -3.837817139287784	 736.700041883883159	  14.228607654615834	   0.023939126766168
    1	    0	 806.765848471885533	  -3.797230997546910	  -3.797230997546910	 758.100986292825610	  14.228607654615834	   0.023153712409879
    1	    0	 830.106952393847109	  -3.757046131502566	  -3.757046131502566	 780.122175812089608	  14.228607654615834	   0.022389167319956
    1	    0	 854.122518021915312	  -3.717259234158266	  -3.717259234158266	 802.780467495162043	  14.228607654615834	   0.021645223328617
    1	    0	 878.832034519694730	  -3.677867004121779	  -3.677867004121779	 826.095237892166892	  14.228607654615834	   0.020921536901206
    1	    0	 904.255554207292789	  -3.638866151592112	  -3.638866151592112	 850.085079753587365	  14.228607654615834	   0.020217800279679
    1	    0	 930.413708834228146	  -3.600253397500756	  -3.600253397500756	 874.768837422596562	  14.228607654615834	   0.019533706536902
    1	    0	 957.327726322546596	  -3.562025475423227	  -3.562025475423227	 900.167949436060667	  14.228607654615834	   0.018868884679105
    1	    0	 985.019447993754852	  -3.524179131739188	  -3.524179131739188	 926.302210816917182	  14.228607654615834	   0.018223022049507
    1	    0	1013.511346293535780	  -3.486711126528483	  -3.486711126528483	 953.192983520366283	  14.228607654615834	   0.017595773142680
    1	    0	1042.826543028632614	  -3.449618234001888	  -3.449618234001888	 980.862202877964705	  14.228607654615834	   0.016986790310114
    1	    0	1072.988828130713273	  -3.412897242985351	  -3.412897242985351	1009.332877968875891	  14.228607654615834	   0.016395713364763
    1	    0	1104.022678962420287	  -3.376544957321195	  -3.376544957321195	1038.627167169675886	  14.228607654615834	   0.015822210926384
    1	    0	1135.953280181299306	  -3.340558196588919	  -3.340558196588919	1068.769326063898234	  14.228607654615834	   0.015265918382335
    1	    0	1168.806544177704154	  -3.304933796090447	  -3.304933796090447	1099.784156230614371	  14.228607654615834	   0.014726473896792
    1	    0	1202.609132103271577	  -3.269668607587317	  -3.269668607587317	1131.696977383174044	  14.228607654615834	   0.014203518589524
    1	    0	1237.388475507045314	  -3.234759500516900	  -3.234759500516900	1164.533474546042044	  14.228607654615834	   0.013696698833695
    1	    0	1273.172798596775920	  -3.200203360653524	  -3.200203360653524	1198.319879328679008	  14.228607654615834	   0.013205662685489
    1	    0	1309.991141143499590	  -3.165997127334037	  -3.165997127334037	1233.084527922438156	  14.228607654615834	   0.012730040125370
    1	    0	1347.873382047951964	  -3.132137806020154	  -3.132137806020154	1268.854748883581806	  14.228607654615834	   0.012269490451252
    1	    0	1386.850263587954032	  -3.098622378147614	  -3.098622378147614	1305.660046015720809	  14.228607654615834	   0.011823653700267
    1	    0	1426.953416366460715	  -3.065447849763749	  -3.065447849763749	1343.529807179449790	  14.228607654615834	   0.011392182613872
    1	    0	1468.215384980486078	  -3.032611217167215	  -3.032611217167215	1382.495778635662873	  14.228607654615834	   0.010974714550382
    1	    0	1510.669654431772869	  -3.000109470084589	  -3.000109470084589	1422.589439811259126	  14.228607654615834	   0.010570900984755
    1	    0	1554.350677300611778	  -2.967939542098621	  -2.967939542098621	1463.843031372267887	  14.228607654615834	   0.010180395012274
    1	    0	1599.293901704867267	  -2.936098428025692	  -2.936098428025692	1506.290607953164454	  14.228607654615834	   0.009802844129889
    1	    0	1645.535800066920501	  -2.904583117750866	  -2.904583117750866	1549.967032649552266	  14.228607654615834	   0.009437903154485
    1	    0	1693.113898711837692	  -2.873390644931547	  -2.873390644931547	1594.907238410687114	  14.228607654615834	   0.009085237675278
    1	    0	1742.066808320824975	  -2.842518055488644	  -2.842518055488644	1641.147965104214563	  14.228607654615834	   0.008744512203382
    1	    0	1792.434255264645572	  -2.811962426624487	  -2.811962426624487	1688.726157873484226	  14.228607654615834	   0.008415400835861
    1	    0	1844.257113842446870	  -2.781720862586220	  -2.781720862586220	1737.680826357474416	  14.228607654615834	   0.008097576326249
    1	    0	1897.577439452170211	  -2.751790486452207	  -2.751790486452207	1788.052650720328074	  14.228607654615834	   0.007790712941520
    1	    0	1952.438502719424378	  -2.722168431929720	  -2.722168431929720	1839.880969841249680	  14.228607654615834	   0.007494505583383
    1	    0	2008.884824612568991	  -2.692851851354210	  -2.692851851354210	1893.209495320951191	  14.228607654615834	   0.007208634708690
    1	    0	2066.962212572464068	  -2.663837897268689	  -2.663837897268689	1948.080597164831488	  14.228607654615834	   0.006932800870537
    1	    0	2126.717797686213089	  -2.635123746473212	  -2.635123746473212	2004.539570181759473	  14.228607654615834	   0.006666700641396
    1	    0	2188.200072935102071	  -2.606706588696317	  -2.606706588696317	2062.631830080259078	  14.228607654615834	   0.006410042650621
    1	    0	2251.458932547709992	  -2.578583639104400	  -2.578583639104400	2122.405044649109186	  14.228607654615834	   0.006162536489647
    1	    0	2316.545712490196365	  -2.550752129199952	  -2.550752129199952	2183.907793583166040	  14.228607654615834	   0.005923900384142
    1	    0	2383.513232126565981	  -2.523209316386023	  -2.523209316386023	2247.189217345915495	  14.228607654615834	   0.005693861129286
    1	    0	2452.415837082751750	  -2.495952481487524	  -2.495952481487524	2312.301864039294742	  14.228607654615834	   0.005472144770386
    1	    0	2523.309443349305639	  -2.468978928762568	  -2.468978928762568	2379.297437957260172	  14.228607654615834	   0.005258491386809
    1	    0	2596.251582658446296	  -2.442285983431271	  -2.442285983431271	2448.230646406297183	  14.228607654615834	   0.005052642199729
    1	    0	2671.301449172356115	  -2.415870991237276	  -2.415870991237276	2519.158969368102134	  14.228607654615834	   0.004854340998361
    1	    0	2748.519947520530422	  -2.389731317454336	  -2.389731317454336	2592.138165957765068	  14.228607654615834	   0.004663347722034
    1	    0	2827.969742225257505	  -2.363864344554680	  -2.363864344554680	2667.228433427982964	  14.228607654615834	   0.004479419855671
    1	    0	2909.715308555253614	  -2.338267469700777	  -2.338267469700777	2744.490763093068836	  14.228607654615834	   0.004302323704349
    1	    0	2993.822984848768556	  -2.312938108753753	  -2.312938108753753	2823.987253024448819	  14.228607654615834	   0.004131832694244
    1	    0	3080.361026348630730	  -2.287873694842343	  -2.287873694842343	2905.784167956867805	  14.228607654615834	   0.003967721252317
    1	    0	3169.399660592879627	  -2.263071681517819	  -2.263071681517819	2989.945787540402307	  14.228607654615834	   0.003809777693832
    1	    0	3261.011144405973482	  -2.238529541055151	  -2.238529541055151	3076.542659443163757	  14.228607654615834	   0.003657787610018
    1	    0	3355.269822536785341	  -2.214244766648799	  -2.214244766648799	3165.644010228766092	  14.228607654615834	   0.003511548759989
    1	    0	3452.252187991046867	  -2.190214870862731	  -2.190214870862731	3257.321429295006965	  14.228607654615834	   0.003370863698166
    1	    0	3552.036944107091585	  -2.166437387293799	  -2.166437387293799	3351.650830942111952	  14.228607654615834	   0.003235537111475
    1	    0	3654.705068425367699	  -2.142909869417823	  -2.142909869417823	3448.708552742759366	  14.228607654615834	   0.003105382216831
    1	    0	3760.339878403509374	  -2.119629892097050	  -2.119629892097050	3548.571588774369957	  14.228607654615834	   0.002980219543342
